Entity,Code,Year,Geo Biomass Other - TWh
Lithuania,LTU,2003,0.007
Lithuania,LTU,2004,0.006
Lithuania,LTU,2005,0.007
Lithuania,LTU,2006,0.025
Lithuania,LTU,2007,0.054
Lithuania,LTU,2008,0.069
Lithuania,LTU,2009,0.102
Lithuania,LTU,2010,0.147
Lithuania,LTU,2011,0.157
Lithuania,LTU,2012,0.218
Lithuania,LTU,2013,0.357
Lithuania,LTU,2014,0.3998
Lithuania,LTU,2015,0.4465
Lithuania,LTU,2016,0.4393
Lithuania,LTU,2017,0.5036
Lithuania,LTU,2018,0.543
Lithuania,LTU,2019,0.5332
Lithuania,LTU,2020,0.5941
Lithuania,LTU,2021,0.5536734
Lithuania,LTU,1985,
Lithuania,LTU,1986,
Lithuania,LTU,1987,
Lithuania,LTU,1988,
Lithuania,LTU,1989,
Lower-middle-income countries,,1965,0
Lower-middle-income countries,,1966,0
Lower-middle-income countries,,1967,0
Lower-middle-income countries,,1968,0
Lower-middle-income countries,,1969,0
Lower-middle-income countries,,1970,0
Lower-middle-income countries,,1971,0
Lower-middle-income countries,,1972,0
Lower-middle-income countries,,1973,0
Lower-middle-income countries,,1974,0
Lower-middle-income countries,,1975,0
Lower-middle-income countries,,1976,0
Lower-middle-income countries,,1977,0.001
Lower-middle-income countries,,1978,0.003
Lower-middle-income countries,,1979,0.63694
Lower-middle-income countries,,1980,2.04485
Lower-middle-income countries,,1981,3.91219
Lower-middle-income countries,,1982,3.90786
Lower-middle-income countries,,1983,4.93498
Lower-middle-income countries,,1984,5.35846
Lower-middle-income countries,,1985,5.94218
Lower-middle-income countries,,1986,5.5733
Lower-middle-income countries,,1987,4.89597
Lower-middle-income countries,,1988,5.22291
Lower-middle-income countries,,1989,5.70166
Lower-middle-income countries,,1990,7.060766
Lower-middle-income countries,,1991,6.904531
Lower-middle-income countries,,1992,6.905132
Lower-middle-income countries,,1993,7.011019
Lower-middle-income countries,,1994,8.304195
Lower-middle-income countries,,1995,8.911325
Lower-middle-income countries,,1996,9.6330185
Lower-middle-income countries,,1997,10.947046
Lower-middle-income countries,,1998,13.493027
Lower-middle-income countries,,1999,16.22081
Lower-middle-income countries,,2000,19.11118
Lower-middle-income countries,,2001,19.41785
Lower-middle-income countries,,2002,19.586494
Lower-middle-income countries,,2003,19.877983
Lower-middle-income countries,,2004,21.338034
Lower-middle-income countries,,2005,20.604858
Lower-middle-income countries,,2006,22.793058
Lower-middle-income countries,,2007,25.017788
Lower-middle-income countries,,2008,28.686094
Lower-middle-income countries,,2009,31.532812
Lower-middle-income countries,,2010,33.94342
Lower-middle-income countries,,2011,37.01412
Lower-middle-income countries,,2012,40.289253
Lower-middle-income countries,,2013,42.081776
Lower-middle-income countries,,2014,45.72452
Lower-middle-income countries,,2015,52.917633
Lower-middle-income countries,,2016,48.68915
Lower-middle-income countries,,2017,50.999702
Lower-middle-income countries,,2018,66.78398
Lower-middle-income countries,,2019,70.80643
Lower-middle-income countries,,2020,74.53367
Lower-middle-income countries,,2021,78.92666
Luxembourg,LUX,1965,0
Luxembourg,LUX,1966,0
Luxembourg,LUX,1967,0
Luxembourg,LUX,1968,0
Luxembourg,LUX,1969,0
Luxembourg,LUX,1970,0
Luxembourg,LUX,1971,0
Luxembourg,LUX,1972,0
Luxembourg,LUX,1973,0
Luxembourg,LUX,1974,0
Luxembourg,LUX,1975,0
Luxembourg,LUX,1976,0
Luxembourg,LUX,1977,0.013
Luxembourg,LUX,1978,0.015
Luxembourg,LUX,1979,0.016
Luxembourg,LUX,1980,0.015
Luxembourg,LUX,1981,0.018
Luxembourg,LUX,1982,0.018
Luxembourg,LUX,1983,0.017
Luxembourg,LUX,1984,0.019
Luxembourg,LUX,1985,0.018
Luxembourg,LUX,1986,0.017
Luxembourg,LUX,1987,0.022
Luxembourg,LUX,1988,0.023
Luxembourg,LUX,1989,0.019
Luxembourg,LUX,1990,0.012505
Luxembourg,LUX,1991,0.013976
Luxembourg,LUX,1992,0.01177
Luxembourg,LUX,1993,0.014712
Luxembourg,LUX,1994,0.01508
Luxembourg,LUX,1995,0.019493
Luxembourg,LUX,1996,0.015448
Luxembourg,LUX,1997,0.016919
Luxembourg,LUX,1998,0.017068
Luxembourg,LUX,1999,0.01885
Luxembourg,LUX,2000,0.022352
Luxembourg,LUX,2001,0.025873
Luxembourg,LUX,2002,0.027015
Luxembourg,LUX,2003,0.034151
Luxembourg,LUX,2004,0.042575
Luxembourg,LUX,2005,0.046163
Luxembourg,LUX,2006,0.055216
Luxembourg,LUX,2007,0.062667
Luxembourg,LUX,2008,0.069648
Luxembourg,LUX,2009,0.078185
Luxembourg,LUX,2010,0.08414
Luxembourg,LUX,2011,0.092979
Luxembourg,LUX,2012,0.094011
Luxembourg,LUX,2013,0.094211
Luxembourg,LUX,2014,0.115225
Luxembourg,LUX,2015,0.125964
Luxembourg,LUX,2016,0.140018
Luxembourg,LUX,2017,0.17138
Luxembourg,LUX,2018,0.217402
Luxembourg,LUX,2019,0.277679
Luxembourg,LUX,2020,0.371927
Luxembourg,LUX,2021,0.38976282
Malaysia,MYS,1965,0
Malaysia,MYS,1966,0
Malaysia,MYS,1967,0
Malaysia,MYS,1968,0
Malaysia,MYS,1969,0
Malaysia,MYS,1970,0
Malaysia,MYS,1971,0
Malaysia,MYS,1972,0
Malaysia,MYS,1973,0
Malaysia,MYS,1974,0
Malaysia,MYS,1975,0
Malaysia,MYS,1976,0
Malaysia,MYS,1977,0
Malaysia,MYS,1978,0
Malaysia,MYS,1979,0
Malaysia,MYS,1980,0
Malaysia,MYS,1981,0
Malaysia,MYS,1982,0
Malaysia,MYS,1983,0
Malaysia,MYS,1984,0
Malaysia,MYS,1985,0
Malaysia,MYS,1986,0
Malaysia,MYS,1987,0
Malaysia,MYS,1988,0
Malaysia,MYS,1989,0
Malaysia,MYS,1990,0
Malaysia,MYS,1991,0
Malaysia,MYS,1992,0
Malaysia,MYS,1993,0
Malaysia,MYS,1994,0
Malaysia,MYS,1995,0
Malaysia,MYS,1996,0
Malaysia,MYS,1997,0
Malaysia,MYS,1998,0
Malaysia,MYS,1999,0
Malaysia,MYS,2000,0.570903
Malaysia,MYS,2001,0.574094
Malaysia,MYS,2002,0.4044
Malaysia,MYS,2003,0.4165
Malaysia,MYS,2004,0.57636
Malaysia,MYS,2005,0.5925
Malaysia,MYS,2006,0.623964
Malaysia,MYS,2007,0.759773
Malaysia,MYS,2008,0.796761
Malaysia,MYS,2009,1.393368
Malaysia,MYS,2010,1.2629545
Malaysia,MYS,2011,1.537535
Malaysia,MYS,2012,1.5016624
Malaysia,MYS,2013,1.10359
Malaysia,MYS,2014,0.693
Malaysia,MYS,2015,0.751
Malaysia,MYS,2016,0.76
Malaysia,MYS,2017,0.765
Malaysia,MYS,2018,1.351
Malaysia,MYS,2019,1.6189669
Malaysia,MYS,2020,1.6319377
Malaysia,MYS,2021,1.6377085
Mexico,MEX,1965,0
Mexico,MEX,1966,0
Mexico,MEX,1967,0
Mexico,MEX,1968,0
Mexico,MEX,1969,0
Mexico,MEX,1970,0
Mexico,MEX,1971,0
Mexico,MEX,1972,0
Mexico,MEX,1973,0.161
Mexico,MEX,1974,0.463
Mexico,MEX,1975,0.518
Mexico,MEX,1976,0.579
Mexico,MEX,1977,0.592
Mexico,MEX,1978,0.598
Mexico,MEX,1979,1.019
Mexico,MEX,1980,0.915
Mexico,MEX,1981,0.964
Mexico,MEX,1982,1.296
Mexico,MEX,1983,1.353
Mexico,MEX,1984,1.424
Mexico,MEX,1985,1.641
Mexico,MEX,1986,3.394
Mexico,MEX,1987,4.418
Mexico,MEX,1988,4.633
Mexico,MEX,1989,4.675
Mexico,MEX,1990,5.124
Mexico,MEX,1991,5.8325124
Mexico,MEX,1992,6.365523
Mexico,MEX,1993,6.4997606
Mexico,MEX,1994,6.2185254
Mexico,MEX,1995,6.4144435
Mexico,MEX,1996,6.184555
Mexico,MEX,1997,5.8832464
Mexico,MEX,1998,6.138586
Mexico,MEX,1999,6.0600014
Mexico,MEX,2000,6.358645
Mexico,MEX,2001,6.247497
Mexico,MEX,2002,6.07106
Mexico,MEX,2003,6.9497128
Mexico,MEX,2004,7.261834
Mexico,MEX,2005,8.137519
Mexico,MEX,2006,7.4873867
Mexico,MEX,2007,8.249913
Mexico,MEX,2008,7.896158
Mexico,MEX,2009,7.547069
Mexico,MEX,2010,7.4460497
Mexico,MEX,2011,7.3669243
Mexico,MEX,2012,6.7609353
Mexico,MEX,2013,7.322261
Mexico,MEX,2014,7.1366343
Mexico,MEX,2015,7.632154
Mexico,MEX,2016,7.6092916
Mexico,MEX,2017,8.123817
Mexico,MEX,2018,7.648148
Mexico,MEX,2019,7.452208
Mexico,MEX,2020,7.0345683
Mexico,MEX,2021,6.9060345
Middle Africa (BP),,1980,0
Middle Africa (BP),,1981,0
Middle Africa (BP),,1982,0
Middle Africa (BP),,1983,0
Middle Africa (BP),,1984,0
Middle Africa (BP),,1985,0
Middle Africa (BP),,1986,0
Middle Africa (BP),,1987,0
Middle Africa (BP),,1988,0
Middle Africa (BP),,1989,0
Middle Africa (BP),,1990,0.003
Middle Africa (BP),,1991,0.008
Middle Africa (BP),,1992,0.008
Middle Africa (BP),,1993,0.008
Middle Africa (BP),,1994,0.009
Middle Africa (BP),,1995,0.009
Middle Africa (BP),,1996,0.007
Middle Africa (BP),,1997,0.007
Middle Africa (BP),,1998,0.007
Middle Africa (BP),,1999,0.007
Middle Africa (BP),,2000,0.007
Middle Africa (BP),,2001,0.007
Middle Africa (BP),,2002,0.007
Middle Africa (BP),,2003,0.007
Middle Africa (BP),,2004,0.007
Middle Africa (BP),,2005,0.008
Middle Africa (BP),,2006,0.65
Middle Africa (BP),,2007,0.084
Middle Africa (BP),,2008,0.085
Middle Africa (BP),,2009,0.079
Middle Africa (BP),,2010,0.067
Middle Africa (BP),,2011,0.07
Middle Africa (BP),,2012,0.073
Middle Africa (BP),,2013,0.078
Middle Africa (BP),,2014,0.082
Middle Africa (BP),,2015,0.045
Middle Africa (BP),,2016,0.048
Middle Africa (BP),,2017,0.048976
Middle Africa (BP),,2018,0.050622
Middle Africa (BP),,2019,0.05259
Middle Africa (BP),,2020,0.05273408
Middle Africa (BP),,2021,0.05259
Middle Africa (BP),,1965,
Middle Africa (BP),,1966,
Middle Africa (BP),,1967,
Middle Africa (BP),,1968,
Middle Africa (BP),,1969,
Middle Africa (BP),,1970,
Middle Africa (BP),,1971,
Middle Africa (BP),,1972,
Middle Africa (BP),,1973,
Middle Africa (BP),,1974,
Middle Africa (BP),,1975,
Middle Africa (BP),,1976,
Middle Africa (BP),,1977,
Middle Africa (BP),,1978,
Middle Africa (BP),,1979,
Middle East (BP),,1971,0
Middle East (BP),,1972,0
Middle East (BP),,1973,0
Middle East (BP),,1974,0
Middle East (BP),,1975,0
Middle East (BP),,1976,0
Middle East (BP),,1977,0
Middle East (BP),,1978,0
Middle East (BP),,1979,0
Middle East (BP),,1980,0
Middle East (BP),,1981,0
Middle East (BP),,1982,0
Middle East (BP),,1983,0
Middle East (BP),,1984,0
Middle East (BP),,1985,0
Middle East (BP),,1986,0
Middle East (BP),,1987,0
Middle East (BP),,1988,0
Middle East (BP),,1989,0
Middle East (BP),,1990,0
Middle East (BP),,1991,0
Middle East (BP),,1992,0
Middle East (BP),,1993,0
Middle East (BP),,1994,0
Middle East (BP),,1995,0
Middle East (BP),,1996,0
Middle East (BP),,1997,0
Middle East (BP),,1998,0
Middle East (BP),,1999,0
Middle East (BP),,2000,0.003
Middle East (BP),,2001,0.005
Middle East (BP),,2002,0.005
Middle East (BP),,2003,0.006
Middle East (BP),,2004,0.006
Middle East (BP),,2005,0.005
Middle East (BP),,2006,0.006
Middle East (BP),,2007,0.01
Middle East (BP),,2008,0.016
Middle East (BP),,2009,0.0507
Middle East (BP),,2010,0.0802
Middle East (BP),,2011,0.217844
Middle East (BP),,2012,0.219444
Middle East (BP),,2013,0.183244
Middle East (BP),,2014,0.268444
Middle East (BP),,2015,0.211444
Middle East (BP),,2016,0.324144
Middle East (BP),,2017,0.329384
Middle East (BP),,2018,0.343984
Middle East (BP),,2019,0.36043
Middle East (BP),,2020,0.37408626
Middle East (BP),,2021,0.41840345
Middle East (BP),,1965,
Middle East (BP),,1966,
Middle East (BP),,1967,
Middle East (BP),,1968,
Middle East (BP),,1969,
Middle East (BP),,1970,
Morocco,MAR,1965,0
Morocco,MAR,1966,0
Morocco,MAR,1967,0
Morocco,MAR,1968,0
Morocco,MAR,1969,0
Morocco,MAR,1970,0
Morocco,MAR,1971,0
Morocco,MAR,1972,0
Morocco,MAR,1973,0
Morocco,MAR,1974,0
Morocco,MAR,1975,0
Morocco,MAR,1976,0
Morocco,MAR,1977,0
Morocco,MAR,1978,0
Morocco,MAR,1979,0
Morocco,MAR,1980,0
Morocco,MAR,1981,0
Morocco,MAR,1982,0
Morocco,MAR,1983,0
Morocco,MAR,1984,0
Morocco,MAR,1985,0
Morocco,MAR,1986,0
Morocco,MAR,1987,0
Morocco,MAR,1988,0
Morocco,MAR,1989,0
Morocco,MAR,1990,0
Morocco,MAR,1991,0
Morocco,MAR,1992,0
Morocco,MAR,1993,0
Morocco,MAR,1994,0
Morocco,MAR,1995,0
Morocco,MAR,1996,0
Morocco,MAR,1997,0
Morocco,MAR,1998,0
Morocco,MAR,1999,0
Morocco,MAR,2000,0
Morocco,MAR,2001,0
Morocco,MAR,2002,0
Morocco,MAR,2003,0
Morocco,MAR,2004,0
Morocco,MAR,2005,0
Morocco,MAR,2006,0
Morocco,MAR,2007,0
Morocco,MAR,2008,0
Morocco,MAR,2009,0
Morocco,MAR,2010,0
Morocco,MAR,2011,0
Morocco,MAR,2012,0
Morocco,MAR,2013,0
Morocco,MAR,2014,0
Morocco,MAR,2015,0
Morocco,MAR,2016,0
Morocco,MAR,2017,0
Morocco,MAR,2018,0
Morocco,MAR,2019,0
Morocco,MAR,2020,0
Morocco,MAR,2021,0
Netherlands,NLD,1965,0
Netherlands,NLD,1966,0
Netherlands,NLD,1967,0
Netherlands,NLD,1968,0
Netherlands,NLD,1969,0
Netherlands,NLD,1970,0
Netherlands,NLD,1971,0
Netherlands,NLD,1972,0
Netherlands,NLD,1973,0
Netherlands,NLD,1974,0
Netherlands,NLD,1975,0.803
Netherlands,NLD,1976,0.872
Netherlands,NLD,1977,0.867
Netherlands,NLD,1978,1.211
Netherlands,NLD,1979,1.106
Netherlands,NLD,1980,1.024
Netherlands,NLD,1981,1.085
Netherlands,NLD,1982,0.265
Netherlands,NLD,1983,0.231
Netherlands,NLD,1984,0.017
Netherlands,NLD,1985,0.441
Netherlands,NLD,1986,0.553
Netherlands,NLD,1987,0.702
Netherlands,NLD,1988,0.835
Netherlands,NLD,1989,0.9
Netherlands,NLD,1990,0.67
Netherlands,NLD,1991,0.75
Netherlands,NLD,1992,0.752
Netherlands,NLD,1993,0.863
Netherlands,NLD,1994,0.939
Netherlands,NLD,1995,1.017
Netherlands,NLD,1996,1.316
Netherlands,NLD,1997,1.463
Netherlands,NLD,1998,1.590281
Netherlands,NLD,1999,1.788338
Netherlands,NLD,2000,2.013194
Netherlands,NLD,2001,2.358034
Netherlands,NLD,2002,2.906752
Netherlands,NLD,2003,2.547534
Netherlands,NLD,2004,3.324906
Netherlands,NLD,2005,5.276719
Netherlands,NLD,2006,5.194
Netherlands,NLD,2007,4.026282
Netherlands,NLD,2008,5.082893
Netherlands,NLD,2009,6.111
Netherlands,NLD,2010,7.058056
Netherlands,NLD,2011,7.083559
Netherlands,NLD,2012,7.203605
Netherlands,NLD,2013,5.954
Netherlands,NLD,2014,5.013182
Netherlands,NLD,2015,4.93
Netherlands,NLD,2016,4.90458
Netherlands,NLD,2017,4.59935
Netherlands,NLD,2018,4.571278
Netherlands,NLD,2019,5.814188
Netherlands,NLD,2020,8.847524
Netherlands,NLD,2021,10.798826
New Zealand,NZL,1965,1.348
New Zealand,NZL,1966,1.359
New Zealand,NZL,1967,1.134
New Zealand,NZL,1968,1.295
New Zealand,NZL,1969,1.327
New Zealand,NZL,1970,1.273
New Zealand,NZL,1971,1.256
New Zealand,NZL,1972,1.257
New Zealand,NZL,1973,1.243
New Zealand,NZL,1974,2.0790577
New Zealand,NZL,1975,2.1061628
New Zealand,NZL,1976,2.054847
New Zealand,NZL,1977,1.9780049
New Zealand,NZL,1978,2.0011628
New Zealand,NZL,1979,1.8775839
New Zealand,NZL,1980,1.9714787
New Zealand,NZL,1981,1.938584
New Zealand,NZL,1982,1.9683207
New Zealand,NZL,1983,1.9863839
New Zealand,NZL,1984,2.1384313
New Zealand,NZL,1985,2.0102081
New Zealand,NZL,1986,2.0830345
New Zealand,NZL,1987,2.0779002
New Zealand,NZL,1988,2.087283
New Zealand,NZL,1989,2.578135
New Zealand,NZL,1990,2.9529426
New Zealand,NZL,1991,3.1218293
New Zealand,NZL,1992,3.0693219
New Zealand,NZL,1993,3.2180853
New Zealand,NZL,1994,3.0746424
New Zealand,NZL,1995,3.0245616
New Zealand,NZL,1996,2.9514518
New Zealand,NZL,1997,3.0464327
New Zealand,NZL,1998,3.3079102
New Zealand,NZL,1999,3.5562158
New Zealand,NZL,2000,3.7408855
New Zealand,NZL,2001,3.5297565
New Zealand,NZL,2002,3.3669994
New Zealand,NZL,2003,3.2766335
New Zealand,NZL,2004,3.3947048
New Zealand,NZL,2005,3.8075435
New Zealand,NZL,2006,4.0715566
New Zealand,NZL,2007,4.2583714
New Zealand,NZL,2008,4.893002
New Zealand,NZL,2009,5.582571
New Zealand,NZL,2010,6.608745
New Zealand,NZL,2011,6.9373813
New Zealand,NZL,2012,7.1866794
New Zealand,NZL,2013,7.578271
New Zealand,NZL,2014,8.363213
New Zealand,NZL,2015,8.959386
New Zealand,NZL,2016,8.945971
New Zealand,NZL,2017,8.977402
New Zealand,NZL,2018,8.898494
New Zealand,NZL,2019,8.981838
New Zealand,NZL,2020,9.017193
New Zealand,NZL,2021,9.014577
Non-OECD (BP),,1965,0
Non-OECD (BP),,1966,0
Non-OECD (BP),,1967,0
Non-OECD (BP),,1968,0
Non-OECD (BP),,1969,0
Non-OECD (BP),,1970,0.57093334
Non-OECD (BP),,1971,2.251386
Non-OECD (BP),,1972,2.2505975
Non-OECD (BP),,1973,2.3957705
Non-OECD (BP),,1974,2.518155
Non-OECD (BP),,1975,2.805168
Non-OECD (BP),,1976,3.2733002
Non-OECD (BP),,1977,3.6018486
Non-OECD (BP),,1978,3.984917
Non-OECD (BP),,1979,4.910943
Non-OECD (BP),,1980,6.325481
Non-OECD (BP),,1981,8.6919365
Non-OECD (BP),,1982,9.309695
Non-OECD (BP),,1983,11.086061
Non-OECD (BP),,1984,11.324791
Non-OECD (BP),,1985,11.828258
Non-OECD (BP),,1986,12.043505
Non-OECD (BP),,1987,11.8099165
Non-OECD (BP),,1988,12.005912
Non-OECD (BP),,1989,12.956703
Non-OECD (BP),,1990,15.417915
Non-OECD (BP),,1991,15.48251
Non-OECD (BP),,1992,17.113373
Non-OECD (BP),,1993,16.804276
Non-OECD (BP),,1994,18.820713
Non-OECD (BP),,1995,22.515495
Non-OECD (BP),,1996,23.660301
Non-OECD (BP),,1997,27.072464
Non-OECD (BP),,1998,29.586843
Non-OECD (BP),,1999,34.52765
Non-OECD (BP),,2000,39.21229
Non-OECD (BP),,2001,41.591484
Non-OECD (BP),,2002,43.616936
Non-OECD (BP),,2003,47.146294
Non-OECD (BP),,2004,50.69905
Non-OECD (BP),,2005,54.292282
Non-OECD (BP),,2006,61.04571
Non-OECD (BP),,2007,70.04063
Non-OECD (BP),,2008,81.582054
Non-OECD (BP),,2009,94.9777
Non-OECD (BP),,2010,113.13499
Non-OECD (BP),,2011,121.12756
Non-OECD (BP),,2012,132.05638
Non-OECD (BP),,2013,148.61955
Non-OECD (BP),,2014,170.96185
Non-OECD (BP),,2015,191.84166
Non-OECD (BP),,2016,198.78886
Non-OECD (BP),,2017,221.45059
Non-OECD (BP),,2018,258.6427
Non-OECD (BP),,2019,285.70352
Non-OECD (BP),,2020,315.6815
Non-OECD (BP),,2021,352.69214
North America,,1965,13.332232
North America,,1966,14.062007
North America,,1967,14.073571
North America,,1968,15.546045
North America,,1969,16.22706
North America,,1970,16.235903
North America,,1971,17.589413
North America,,1972,19.538979
North America,,1973,21.157692
North America,,1974,21.876265
North America,,1975,21.3073
North America,,1976,24.972755
North America,,1977,26.41312
North America,,1978,27.776787
North America,,1979,29.438038
North America,,1980,30.189117
North America,,1981,31.566605
North America,,1982,31.264048
North America,,1983,34.773598
North America,,1984,40.658325
North America,,1985,40.936893
North America,,1986,45.25267
North America,,1987,50.73043
North America,,1988,50.96106
North America,,1989,58.42127
North America,,1990,68.17216
North America,,1991,71.761116
North America,,1992,77.145935
North America,,1993,79.33348
North America,,1994,79.46938
North America,,1995,77.80539
North America,,1996,79.7842
North America,,1997,81.07455
North America,,1998,81.80744
North America,,1999,82.72299
North America,,2000,83.22052
North America,,2001,84.05501
North America,,2002,89.12304
North America,,2003,88.68377
North America,,2004,90.0951
North America,,2005,90.67904
North America,,2006,90.29784
North America,,2007,91.93277
North America,,2008,90.33461
North America,,2009,90.570625
North America,,2010,93.57709
North America,,2011,94.17426
North America,,2012,95.67842
North America,,2013,100.13608
North America,,2014,101.939384
North America,,2015,102.369354
North America,,2016,102.689835
North America,,2017,102.834435
North America,,2018,101.07689
North America,,2019,95.82292
North America,,2020,91.942795
North America,,2021,93.344765
North America (BP),,1965,13.332232
North America (BP),,1966,14.062007
North America (BP),,1967,14.073571
North America (BP),,1968,15.546045
North America (BP),,1969,16.22706
North America (BP),,1970,16.235903
North America (BP),,1971,16.584414
North America (BP),,1972,18.67298
North America (BP),,1973,20.150692
North America (BP),,1974,20.867266
North America (BP),,1975,20.272303
North America (BP),,1976,23.850754
North America (BP),,1977,25.197123
North America (BP),,1978,26.408787
North America (BP),,1979,28.120037
North America (BP),,1980,28.871117
North America (BP),,1981,30.239603
North America (BP),,1982,29.84005
North America (BP),,1983,33.2426
North America (BP),,1984,39.356327
North America (BP),,1985,39.710896
North America (BP),,1986,43.96067
North America (BP),,1987,49.39543
North America (BP),,1988,49.512062
North America (BP),,1989,57.006268
North America (BP),,1990,66.537315
North America (BP),,1991,70.36828
North America (BP),,1992,75.645935
North America (BP),,1993,78.241486
North America (BP),,1994,78.30638
North America (BP),,1995,76.81739
North America (BP),,1996,78.53903
North America (BP),,1997,79.87155
North America (BP),,1998,80.742966
North America (BP),,1999,81.48087
North America (BP),,2000,81.85851
North America (BP),,2001,82.750084
North America (BP),,2002,87.906525
North America (BP),,2003,87.69915
North America (BP),,2004,89.011734
North America (BP),,2005,89.89099
North America (BP),,2006,89.507706
North America (BP),,2007,91.11054
North America (BP),,2008,89.4266
North America (BP),,2009,89.64899
North America (BP),,2010,92.80545
North America (BP),,2011,93.355865
North America (BP),,2012,94.71085
North America (BP),,2013,99.0234
North America (BP),,2014,101.002106
North America (BP),,2015,101.3556
North America (BP),,2016,101.69138
North America (BP),,2017,101.77462
North America (BP),,2018,100.08296
North America (BP),,2019,94.58003
North America (BP),,2020,90.72715
North America (BP),,2021,92.09221
North Macedonia,MKD,1990,0
North Macedonia,MKD,1991,0
North Macedonia,MKD,1992,0
North Macedonia,MKD,1993,0
North Macedonia,MKD,1994,0
North Macedonia,MKD,1995,0
North Macedonia,MKD,1996,0
North Macedonia,MKD,1997,0
North Macedonia,MKD,1998,0
North Macedonia,MKD,1999,0
North Macedonia,MKD,2000,0
North Macedonia,MKD,2001,0
North Macedonia,MKD,2002,0
North Macedonia,MKD,2003,0
North Macedonia,MKD,2004,0
North Macedonia,MKD,2005,0
North Macedonia,MKD,2006,0
North Macedonia,MKD,2007,0
North Macedonia,MKD,2008,0
North Macedonia,MKD,2009,0
North Macedonia,MKD,2010,0
North Macedonia,MKD,2011,0
North Macedonia,MKD,2012,0
North Macedonia,MKD,2013,0
North Macedonia,MKD,2014,0
North Macedonia,MKD,2015,0.020219
North Macedonia,MKD,2016,0.036033
North Macedonia,MKD,2017,0.051551
North Macedonia,MKD,2018,0.05405
North Macedonia,MKD,2019,0.055103
North Macedonia,MKD,2020,0.057298
North Macedonia,MKD,2021,0.053818
Norway,NOR,1965,0
Norway,NOR,1966,0
Norway,NOR,1967,0
Norway,NOR,1968,0
Norway,NOR,1969,0
Norway,NOR,1970,0
Norway,NOR,1971,0
Norway,NOR,1972,0
Norway,NOR,1973,0
Norway,NOR,1974,0
Norway,NOR,1975,0
Norway,NOR,1976,0
Norway,NOR,1977,0
Norway,NOR,1978,0
Norway,NOR,1979,0
Norway,NOR,1980,0
Norway,NOR,1981,0
Norway,NOR,1982,0
Norway,NOR,1983,0
Norway,NOR,1984,0
Norway,NOR,1985,0.005
Norway,NOR,1986,0.026
Norway,NOR,1987,0.021
Norway,NOR,1988,0.027
Norway,NOR,1989,0.029
Norway,NOR,1990,0.213
Norway,NOR,1991,0.209
Norway,NOR,1992,0.227
Norway,NOR,1993,0.243
Norway,NOR,1994,0.27
Norway,NOR,1995,0.289
Norway,NOR,1996,0.303
Norway,NOR,1997,0.241
Norway,NOR,1998,0.27
Norway,NOR,1999,0.273
Norway,NOR,2000,0.256
Norway,NOR,2001,0.255
Norway,NOR,2002,0.25
Norway,NOR,2003,0.33
Norway,NOR,2004,0.359
Norway,NOR,2005,0.333
Norway,NOR,2006,0.388
Norway,NOR,2007,0.386
Norway,NOR,2008,0.397
Norway,NOR,2009,0.227
Norway,NOR,2010,0.344
Norway,NOR,2011,0.339
Norway,NOR,2012,0.326
Norway,NOR,2013,0.396
Norway,NOR,2014,0.258
Norway,NOR,2015,0.256
Norway,NOR,2016,0.233
Norway,NOR,2017,0.21
Norway,NOR,2018,0.204168
Norway,NOR,2019,0.253005
Norway,NOR,2020,0.25388268
Norway,NOR,2021,0.253189
OECD (BP),,1965,17.985231
OECD (BP),,1966,19.806007
OECD (BP),,1967,19.98657
OECD (BP),,1968,22.120045
OECD (BP),,1969,23.257965
OECD (BP),,1970,25.130964
OECD (BP),,1971,25.63691
OECD (BP),,1972,27.638178
OECD (BP),,1973,29.70008
OECD (BP),,1974,31.77093
OECD (BP),,1975,32.006912
OECD (BP),,1976,35.51775
OECD (BP),,1977,37.29019
OECD (BP),,1978,39.311733
OECD (BP),,1979,41.58831
OECD (BP),,1980,43.391983
OECD (BP),,1981,44.79424
OECD (BP),,1982,52.399258
OECD (BP),,1983,57.268867
OECD (BP),,1984,65.021355
OECD (BP),,1985,67.243324
OECD (BP),,1986,73.87187
OECD (BP),,1987,80.1501
OECD (BP),,1988,82.596
OECD (BP),,1989,91.573654
OECD (BP),,1990,101.77869
OECD (BP),,1991,106.75189
OECD (BP),,1992,114.02398
OECD (BP),,1993,118.715034
OECD (BP),,1994,121.82296
OECD (BP),,1995,124.10123
OECD (BP),,1996,127.02258
OECD (BP),,1997,134.31827
OECD (BP),,1998,138.60226
OECD (BP),,1999,142.0922
OECD (BP),,2000,145.53792
OECD (BP),,2001,150.30263
OECD (BP),,2002,162.92552
OECD (BP),,2003,170.99664
OECD (BP),,2004,184.99718
OECD (BP),,2005,200.78943
OECD (BP),,2006,210.71472
OECD (BP),,2007,224.80244
OECD (BP),,2008,233.83667
OECD (BP),,2009,243.83632
OECD (BP),,2010,267.6425
OECD (BP),,2011,281.2277
OECD (BP),,2012,303.65997
OECD (BP),,2013,322.37637
OECD (BP),,2014,339.29495
OECD (BP),,2015,359.25967
OECD (BP),,2016,361.17133
OECD (BP),,2017,374.96985
OECD (BP),,2018,384.38934
OECD (BP),,2019,389.0418
OECD (BP),,2020,388.235
OECD (BP),,2021,410.0905
Oceania,,1965,1.644
Oceania,,1966,1.643
Oceania,,1967,1.4239999
Oceania,,1968,1.5769999
